idPelicula,idPlataforma,precio,fechaAlta
257,3,4.09,2025-05-02
377,3,16.55,2021-04-10
74,2,8.06,2022-04-25
347,4,4.68,2020-06-21
499,4,18.38,2024-12-06
96,1,7.83,2022-02-07
138,3,12.41,2023-01-04
264,4,7.9,2023-08-18
239,1,7.4,2025-06-11
456,3,3.56,2022-05-06
232,3,11.4,2022-08-24
436,4,18.71,2023-11-25
74,4,9.21,2020-06-04
491,4,12.08,2022-07-03
90,1,5.43,2020-06-15
29,2,7.57,2020-07-26
49,2,17.96,2023-10-16
272,1,11.7,2025-06-25
483,4,5.29,2021-06-17
341,2,19.31,2021-05-08
273,2,9.32,2023-09-10
492,4,17.85,2022-01-15
299,3,14.41,2024-12-22
4,4,11.85,2024-03-01
396,1,5.61,2020-09-25
95,3,14.25,2020-06-30
175,1,6.87,2020-11-02
83,1,3.0,2021-06-17
78,3,15.4,2023-02-20
74,2,4.88,2023-06-05
55,4,6.41,2025-09-25
159,4,13.48,2022-12-24
429,3,6.72,2022-11-05
171,2,3.44,2022-12-07
142,4,9.36,2024-12-17
122,2,14.4,2022-11-26
258,3,9.49,2023-07-10
360,4,3.87,2024-10-02
295,1,8.86,2025-07-27
90,4,17.78,2022-08-30
282,3,17.03,2024-10-24
352,4,8.38,2021-09-30
379,3,18.72,2023-02-09
394,4,5.23,2022-08-04
213,2,14.59,2020-01-30
74,2,4.6,2020-09-04
144,1,13.5,2021-10-03
58,3,6.33,2022-05-24
459,3,6.71,2021-07-21
165,1,7.32,2022-09-26
441,2,3.31,2020-04-12
96,1,4.84,2022-02-12
206,2,14.06,2022-01-13
415,3,17.48,2021-07-23
161,2,17.96,2020-07-02
456,2,12.55,2024-03-19
342,1,4.79,2020-05-20
247,4,15.95,2025-02-20
468,4,4.12,2021-12-01
260,4,13.74,2025-06-21
262,3,4.33,2024-09-07
188,4,15.83,2020-01-11
455,4,6.87,2023-04-20
233,1,5.67,2023-02-07
395,4,13.48,2024-07-24
34,1,7.41,2025-06-09
19,4,9.75,2024-04-27
119,3,9.76,2022-01-16
217,1,18.93,2024-06-26
243,4,16.97,2025-02-13
191,2,7.01,2023-01-16
174,4,6.07,2023-04-02
72,1,4.32,2023-01-12
353,1,8.05,2023-03-21
388,2,16.78,2022-02-24
137,3,6.35,2022-05-31
338,4,5.84,2021-06-26
279,1,17.42,2022-02-10
2,4,7.99,2021-06-28
285,3,16.39,2025-08-30
108,3,17.84,2020-05-11
141,2,16.64,2023-06-23
34,4,10.63,2021-01-22
489,1,9.33,2022-04-20
52,2,14.27,2023-10-19
202,4,18.71,2024-11-08
492,1,12.69,2023-08-08
320,1,5.98,2024-11-13
132,4,16.37,2022-03-16
409,1,10.07,2022-10-05
420,4,14.7,2025-01-17
201,3,10.13,2020-12-25
219,1,17.84,2022-07-30
130,1,5.99,2024-08-26
297,3,15.3,2025-03-07
22,1,12.64,2020-12-29
216,3,11.82,2020-06-02
78,4,19.72,2022-12-11
409,2,3.69,2023-08-28
318,1,19.29,2020-05-02
328,2,13.14,2020-10-20
484,1,14.98,2022-10-23
63,4,13.01,2024-04-29
250,2,4.52,2024-04-22
111,2,6.59,2023-12-09
497,2,9.39,2022-05-06
182,2,18.72,2021-09-19
27,1,19.21,2021-08-22
184,1,8.21,2025-06-10
252,3,5.56,2024-11-04
141,3,4.34,2021-02-12
10,1,16.3,2024-09-09
239,4,19.71,2021-04-19
162,4,16.16,2020-06-13
472,4,8.45,2023-08-12
303,3,8.92,2020-06-16
252,4,6.13,2023-09-20
38,4,7.92,2021-07-15
498,2,11.14,2020-08-27
195,1,12.47,2024-10-17
417,2,16.82,2022-09-24
315,3,6.6,2022-08-22
305,4,5.8,2024-12-10
370,1,7.9,2021-02-28
305,1,10.17,2023-03-25
442,4,8.97,2020-10-19
104,3,14.59,2024-05-20
42,2,19.57,2023-10-31
225,3,19.84,2024-07-21
127,3,18.48,2025-05-17
91,1,3.71,2025-09-09
262,3,6.73,2023-11-28
401,2,4.45,2024-08-16
285,1,15.03,2021-09-19
372,2,16.99,2022-08-06
62,1,14.31,2023-03-14
408,1,3.01,2023-11-02
324,2,4.44,2024-06-24
161,4,4.94,2024-11-04
401,2,4.44,2020-06-20
29,3,19.71,2022-02-19
345,3,9.3,2024-02-09
221,3,12.93,2024-12-30
249,4,18.05,2021-09-22
300,3,4.7,2024-02-17
282,4,13.71,2023-08-12
436,1,9.13,2020-10-13
174,1,9.11,2021-08-08
235,2,8.46,2023-07-20
359,4,18.12,2022-11-09
257,3,16.09,2023-12-19
423,2,18.0,2023-04-20
87,4,5.24,2020-01-15
414,3,17.3,2020-06-03
384,3,10.25,2023-12-05
354,2,13.71,2023-06-18
189,1,5.69,2022-07-28
496,1,4.62,2020-08-24
163,1,14.9,2022-04-07
263,3,19.92,2023-04-03
140,2,3.37,2020-06-30
433,4,9.14,2021-10-02
48,1,16.22,2025-04-10
203,3,9.54,2023-07-15
159,2,12.53,2022-11-11
418,3,8.71,2025-02-22
79,1,14.5,2020-01-07
123,2,9.71,2022-02-02
201,2,6.32,2020-07-09
25,4,15.64,2020-03-05
250,1,13.46,2020-08-24
303,2,7.66,2021-09-19
27,3,7.26,2024-12-03
263,3,7.42,2020-03-02
159,3,12.63,2022-12-26
345,3,13.82,2023-05-05
329,1,8.41,2023-09-15
97,1,15.64,2024-02-09
224,1,18.92,2020-10-17
436,4,17.55,2020-06-18
298,2,9.59,2023-05-08
53,2,4.32,2022-04-19
178,2,14.39,2023-03-30
269,1,4.1,2023-03-14
232,1,12.99,2024-06-08
72,1,3.56,2021-03-04
492,3,6.39,2024-08-16
236,1,8.16,2024-04-29
441,3,18.51,2022-02-24
261,2,5.09,2021-07-14
48,2,19.4,2020-10-14
133,1,10.8,2021-08-31
276,4,15.34,2025-03-30
275,4,3.79,2025-02-22
309,3,13.09,2020-05-02
265,1,8.94,2022-08-25
234,3,19.56,2022-05-20
131,4,5.23,2023-10-05
169,1,7.26,2021-07-12
492,3,15.86,2024-08-08
160,1,3.49,2021-10-18
111,4,13.74,2024-01-03
373,2,9.33,2022-11-11
460,2,10.59,2025-05-02
44,4,12.81,2020-05-30
281,4,8.38,2022-11-20
421,2,13.19,2020-01-24
400,3,17.15,2023-06-01
362,1,4.52,2021-05-27
322,1,4.2,2024-11-24
246,4,14.35,2024-11-11
194,1,14.24,2025-07-23
55,4,4.37,2022-05-21
186,2,14.28,2021-07-11
176,2,15.87,2022-08-30
186,4,15.97,2021-02-04
296,4,13.11,2025-03-21
6,3,7.13,2021-09-08
356,4,11.5,2021-12-22
101,2,9.26,2023-10-20
290,2,12.74,2022-10-24
367,1,4.19,2023-09-23
49,1,14.14,2022-07-16
218,1,17.03,2025-03-29
269,4,12.09,2024-07-26
291,4,18.55,2024-12-30
298,3,3.98,2020-08-03
21,3,8.16,2022-07-31
29,1,6.93,2024-04-09
429,4,18.12,2021-12-14
446,4,11.01,2025-03-31
236,1,16.33,2023-04-21
427,4,18.98,2023-08-31
355,2,5.15,2025-01-28
33,1,5.59,2022-09-06
145,1,14.17,2020-05-31
486,1,19.85,2020-06-29
392,2,7.98,2024-12-14
149,4,12.77,2022-06-12
213,3,5.92,2024-08-14
105,2,11.91,2020-05-30
388,2,3.12,2020-09-10
32,2,19.97,2020-06-01
173,3,10.21,2024-11-18
203,2,17.84,2025-10-09
10,2,10.29,2024-05-04
28,3,9.03,2025-08-05
392,4,11.76,2023-01-01
157,3,8.15,2023-05-15
152,4,5.13,2022-04-17
488,4,15.81,2023-01-20
406,1,3.61,2023-10-07
340,3,7.1,2020-06-20
265,1,7.46,2020-07-01
488,3,11.47,2022-11-16
28,3,7.9,2023-05-12
302,4,9.2,2021-03-07
412,2,3.03,2021-04-08
204,4,10.04,2022-07-31
208,3,5.73,2025-04-08
228,2,4.09,2023-12-05
344,4,10.48,2023-08-25
129,1,8.45,2021-06-30
479,2,5.65,2020-06-28
63,1,8.93,2020-09-08
272,4,7.02,2020-03-21
217,3,18.87,2021-05-02
112,3,4.82,2020-12-15
130,4,4.03,2020-03-15
239,4,11.05,2025-07-13
263,4,6.53,2021-01-01
452,4,17.53,2025-07-23
44,1,17.54,2023-04-25
433,1,13.68,2024-12-13
445,4,13.84,2023-10-19
167,4,7.68,2023-11-08
245,4,9.08,2020-08-29
63,3,11.04,2024-11-17
450,2,18.17,2024-01-28
495,4,7.13,2021-09-05
453,3,13.74,2023-09-09
237,1,3.61,2024-08-14
433,1,9.73,2024-05-19
20,1,8.57,2021-04-01
36,3,16.51,2023-08-01
402,3,4.13,2021-02-14
36,3,14.11,2020-10-24
202,3,9.79,2020-08-23
8,4,7.11,2024-01-05
7,4,17.76,2024-07-06
304,3,9.09,2022-08-03
12,1,3.91,2024-06-09
374,2,9.41,2023-08-22
226,3,6.34,2024-04-08
172,4,3.58,2024-11-29
469,2,3.52,2022-06-27
210,3,4.78,2022-10-17
148,1,16.99,2024-09-23
494,1,9.45,2020-02-28
204,1,16.43,2025-02-01
237,4,13.02,2021-09-27
9,1,12.3,2020-02-10
304,3,9.93,2020-07-20
229,3,3.56,2020-08-08
375,2,19.94,2023-12-15
268,2,14.77,2022-04-09
253,4,9.98,2021-12-06
79,2,9.62,2020-12-02
337,4,12.39,2024-01-26
96,1,3.06,2020-05-14
383,3,14.16,2022-09-14
11,4,11.24,2020-10-06
490,4,17.55,2022-12-23
227,4,11.84,2020-09-07
277,2,6.98,2020-09-25
434,4,4.23,2025-10-04
235,3,12.39,2021-03-19
89,1,6.8,2021-06-09
345,3,7.6,2025-01-10
392,4,9.38,2024-12-04
484,4,5.27,2025-07-23
222,4,8.26,2020-07-10
62,4,14.97,2022-10-12
145,3,3.7,2025-05-26
302,3,14.7,2021-01-19
424,1,6.53,2025-03-12
394,3,16.71,2023-01-04
424,3,7.16,2022-10-20
497,3,18.64,2021-11-27
116,2,11.43,2020-06-02
95,1,11.6,2023-04-03
194,4,15.97,2021-02-26
333,2,7.67,2022-02-13
188,1,9.23,2023-06-21
246,2,12.92,2022-03-09
10,2,15.29,2020-04-28
262,2,14.18,2025-02-09
138,1,4.04,2024-12-20
164,1,11.41,2023-01-16
284,4,12.13,2022-09-19
206,1,6.63,2020-07-05
315,2,3.42,2024-06-14
362,2,11.08,2022-07-31
291,2,4.17,2024-11-19
98,4,8.5,2023-07-26
197,1,9.46,2023-09-23
209,1,16.85,2022-03-16
463,1,17.31,2024-11-30
207,3,7.61,2025-08-14
338,2,5.34,2021-09-01
30,4,5.06,2024-10-29
3,4,6.08,2023-10-14
313,2,13.12,2024-02-17
492,1,4.73,2020-06-23
226,2,17.02,2022-11-01
422,4,10.19,2024-04-01
258,3,12.26,2020-02-15
349,2,4.32,2022-04-28
289,3,16.08,2021-01-25
260,2,8.89,2021-02-19
458,4,3.08,2024-07-29
188,4,19.85,2025-04-08
177,4,6.67,2023-08-11
399,4,9.91,2022-10-27
212,3,6.84,2021-07-19
270,3,18.2,2024-02-17
481,3,9.79,2025-02-21
322,4,8.29,2021-01-31
451,3,5.49,2024-01-26
482,2,5.06,2021-04-26
140,3,14.46,2023-08-24
327,2,18.7,2023-08-16
143,2,19.54,2025-02-13
301,2,6.74,2024-07-01
15,2,15.0,2020-01-07
18,2,3.34,2020-08-25
147,4,6.11,2024-08-04
88,3,19.76,2025-08-08
48,1,8.64,2022-06-03
455,1,5.84,2021-09-29
37,3,10.24,2024-09-13
471,3,4.46,2023-11-05
46,2,14.18,2024-01-24
148,3,16.25,2025-10-07
392,4,7.82,2025-07-14
310,4,17.85,2020-07-16
341,2,7.32,2023-11-10
428,3,14.21,2021-03-27
254,4,7.07,2021-03-30
367,4,9.04,2022-05-10
278,3,2.99,2022-09-09
169,2,15.43,2021-06-15
401,3,18.93,2024-10-04
223,2,15.93,2021-05-04
20,4,19.57,2024-05-13
189,3,5.9,2022-02-02
70,1,14.44,2023-07-29
181,2,13.97,2020-09-21
399,3,18.99,2024-12-07
153,4,10.15,2020-05-13
473,3,13.63,2020-02-15
113,4,9.39,2023-03-27
490,1,13.47,2023-04-04
366,2,19.35,2022-10-02
175,3,11.28,2021-11-21
304,2,5.46,2024-01-11
330,2,10.43,2020-08-06
485,4,11.0,2025-07-23
153,2,12.49,2022-12-11
208,2,4.61,2025-02-24
470,4,7.64,2023-09-24
235,2,3.17,2024-11-06
414,1,4.96,2021-10-26
40,4,7.73,2021-06-28
377,1,11.3,2020-10-29
87,2,14.43,2023-09-23
313,1,16.28,2020-05-18
81,3,11.33,2025-01-15
270,3,17.68,2020-07-17
453,2,12.27,2024-10-02
32,2,5.35,2025-06-17
152,4,5.99,2024-07-19
344,4,6.5,2020-10-04
57,1,7.74,2024-08-04
34,2,15.37,2023-11-28
288,1,10.57,2022-03-29
4,3,9.8,2020-12-01
394,2,4.18,2024-06-29
307,2,7.06,2021-01-14
311,4,8.84,2025-05-30
450,4,8.38,2024-11-23
191,3,14.89,2021-03-02
115,4,10.65,2024-09-19
461,3,5.35,2024-01-30
137,4,18.15,2025-01-07
380,1,10.7,2021-01-01
257,3,5.62,2025-04-23
426,2,11.73,2024-08-14
428,3,17.72,2024-11-11
25,4,12.7,2021-06-20
420,4,12.96,2021-03-10
421,4,5.71,2024-12-09
194,3,5.85,2021-05-08
3,4,17.3,2022-09-14
355,3,13.48,2025-09-01
256,4,19.39,2020-07-02
187,2,13.79,2024-11-04
323,1,18.01,2024-01-20
51,1,3.84,2021-11-16
471,4,12.5,2023-06-15
348,4,13.33,2021-07-24
443,3,10.84,2020-08-09
341,3,18.63,2021-10-11
407,1,8.63,2025-06-28
221,2,11.14,2022-12-24
168,4,13.39,2021-05-09
387,3,4.57,2022-08-05
279,3,8.11,2020-12-20
178,2,8.91,2023-02-23
118,2,5.31,2022-11-14
37,1,18.36,2021-11-16
6,2,15.11,2024-11-17
70,1,8.15,2021-10-20
300,2,12.97,2023-06-13
124,1,10.67,2021-08-18
276,4,4.55,2025-05-28
225,1,12.82,2024-07-14
386,2,18.09,2021-03-12
321,1,13.89,2024-08-14
499,3,17.95,2023-12-11
70,4,13.02,2022-10-31
143,1,9.37,2022-12-20
386,3,13.5,2022-11-08
484,2,3.48,2021-04-10
426,3,18.54,2021-04-26
315,4,10.35,2022-02-05
434,1,15.74,2021-06-30
145,2,8.96,2024-01-11
150,3,19.58,2023-08-12
347,1,7.27,2021-04-24
290,4,9.65,2023-01-01
262,4,10.77,2025-03-09
300,3,12.71,2024-01-17
271,1,10.64,2024-08-27
234,2,4.81,2020-12-16
322,2,16.07,2021-07-08
179,3,10.74,2023-08-30
446,4,16.73,2021-02-10
44,3,18.78,2020-06-09
403,3,11.57,2024-06-26
451,1,19.63,2020-11-04
195,2,16.95,2024-03-18
286,4,19.57,2025-04-10
318,1,18.18,2024-05-16
482,2,15.36,2023-10-25
407,4,14.21,2021-11-07
277,2,13.52,2021-05-11
75,1,15.87,2022-03-29
194,4,10.13,2025-06-29
132,2,19.66,2021-12-20
492,2,12.27,2025-07-06
269,2,10.04,2025-03-13
58,4,7.4,2023-05-06
130,4,15.49,2022-07-13
272,4,6.17,2022-11-19
466,2,15.12,2023-10-21
271,3,5.72,2021-12-12
150,1,10.11,2020-03-21
383,3,11.79,2022-10-05
51,2,11.42,2024-01-31
424,2,19.07,2025-06-19
479,1,16.23,2020-12-22
328,4,7.89,2023-06-07
202,3,19.77,2024-06-05
77,4,16.32,2020-10-23
245,1,11.92,2021-10-26
203,4,13.22,2023-05-23
435,2,7.62,2024-10-17
375,1,7.74,2020-05-28
104,2,7.04,2022-10-27
492,1,11.39,2023-11-25
225,1,9.99,2022-04-12
235,1,14.35,2022-11-05
30,3,6.11,2021-05-14
181,2,17.53,2023-12-14
492,3,15.66,2022-11-14
160,4,8.26,2025-01-26
148,4,6.22,2020-04-08
119,3,12.12,2025-04-21
28,2,5.86,2023-10-09
383,1,14.72,2020-10-14
278,3,18.62,2021-02-18
351,1,7.99,2022-03-21
482,3,4.95,2022-01-30
382,2,17.73,2022-06-20
17,4,14.65,2022-10-27
450,2,8.96,2023-01-27
80,3,17.81,2020-08-15
108,1,10.09,2024-07-25
278,1,15.11,2024-05-15
60,1,3.65,2020-08-20
338,3,18.9,2021-07-09
75,4,17.08,2021-09-09
300,3,19.4,2021-06-23
418,3,17.63,2023-06-08
348,1,3.78,2023-02-01
385,2,13.73,2022-02-14
475,2,7.28,2020-10-03
413,4,10.01,2025-04-02
250,1,8.84,2021-07-27
177,4,5.88,2021-01-27
499,1,19.81,2022-07-14
166,3,15.22,2023-02-14
10,3,15.03,2025-08-19
128,1,15.55,2023-02-12
459,2,9.24,2025-05-14
272,1,3.1,2021-07-06
91,2,5.04,2020-11-26
141,2,18.09,2022-06-21
499,4,8.9,2025-01-04
129,4,7.05,2022-11-28
418,1,12.72,2025-03-27
26,3,14.11,2021-04-21
417,1,17.88,2023-12-31
348,1,10.77,2025-05-22
250,2,10.24,2025-04-04
333,2,14.45,2020-12-08
191,4,13.73,2023-03-15
438,3,3.46,2022-09-13
74,2,6.31,2023-12-06
360,2,3.15,2022-08-28
226,1,6.49,2020-08-04
464,4,3.1,2020-09-18
159,1,16.6,2024-10-11
96,4,9.5,2023-11-08
363,3,7.49,2021-06-27
365,3,10.71,2023-11-19
457,2,15.4,2022-05-25
465,2,9.59,2021-05-05
496,3,17.73,2024-05-21
238,4,9.05,2023-07-05
305,3,3.17,2020-03-07
470,1,17.12,2022-05-02
353,3,10.81,2023-08-31
410,2,12.38,2021-10-23
105,1,14.02,2020-05-12
441,4,15.26,2021-11-08
131,1,8.31,2025-02-07
359,4,14.21,2021-08-06
450,3,14.83,2024-12-21
239,2,9.19,2020-07-03
115,4,10.08,2022-01-16
220,4,17.17,2024-04-30
64,2,9.63,2024-03-09
151,1,11.15,2022-07-20
416,4,3.12,2023-08-01
486,1,19.02,2025-09-24
225,2,19.75,2025-04-17
370,4,15.79,2025-02-28
393,3,16.32,2020-12-11
28,4,5.41,2022-03-23
295,2,17.65,2023-12-28
303,1,18.56,2023-06-08
343,3,4.0,2022-05-15
50,4,19.78,2022-06-19
195,4,11.45,2020-06-14
422,3,6.41,2025-03-13
62,3,8.48,2021-06-06
421,1,5.74,2022-10-25
465,4,8.14,2024-02-03
413,3,19.38,2022-05-31
242,4,11.19,2023-07-17
222,3,10.93,2025-09-03
319,2,15.21,2022-03-10
130,1,3.81,2020-05-30
46,2,8.69,2020-02-27
414,4,16.94,2020-12-31
22,1,4.06,2023-04-26
405,1,5.94,2025-02-20
310,4,19.19,2022-07-22
372,3,18.57,2025-01-25
369,1,5.66,2025-03-14
168,1,9.1,2022-06-14
95,2,16.03,2023-02-26
2,1,7.08,2025-02-27
478,4,9.33,2020-03-11
28,3,9.92,2025-01-14
429,3,7.04,2021-12-06
69,1,9.51,2022-08-13
217,4,10.55,2025-03-04
44,1,12.62,2022-06-09
196,4,14.95,2020-08-13
15,2,19.36,2023-11-01
320,4,5.6,2025-08-26
223,1,16.46,2024-07-22
242,1,16.49,2025-03-02
350,3,7.87,2024-04-02
11,2,9.98,2023-04-07
321,3,5.46,2023-06-05
128,3,11.34,2024-11-05
23,3,12.95,2023-11-16
351,1,8.29,2025-01-30
414,3,14.76,2022-01-13
462,2,13.85,2024-02-03
154,2,10.79,2021-05-31
74,2,3.89,2025-07-06
366,1,17.33,2020-12-17
221,4,13.12,2020-11-20
329,4,14.71,2023-12-21
21,1,5.41,2021-09-09
155,4,6.87,2021-05-22
499,1,9.91,2022-12-04
242,4,15.86,2021-01-05
177,1,19.14,2023-09-08
372,4,12.01,2023-11-12
406,2,12.06,2020-08-26
478,2,3.78,2023-03-08
94,2,19.55,2022-09-10
302,4,18.66,2021-05-25
144,3,15.1,2024-04-25
383,1,4.41,2023-06-11
459,3,15.69,2021-09-01
141,2,19.37,2021-06-06
27,1,9.22,2024-03-27
6,1,14.34,2024-02-11
466,4,19.22,2023-02-26
276,2,7.14,2020-04-29
406,3,14.65,2025-10-02
26,2,4.51,2021-02-03
402,4,9.84,2021-04-25
348,4,19.1,2024-01-29
262,3,19.49,2021-02-08
132,2,4.19,2023-06-21
287,3,12.24,2021-12-03
214,2,4.32,2023-02-24
206,3,4.67,2023-03-30
385,1,11.42,2024-09-13
497,1,18.98,2022-04-15
358,3,7.19,2022-09-18
65,4,10.96,2025-03-01
418,2,11.38,2021-12-18
403,1,14.56,2024-04-02
479,2,17.46,2020-07-10
27,3,6.65,2024-09-02
417,3,14.82,2024-08-25
177,2,11.44,2024-06-23
374,4,16.1,2024-09-19
462,1,3.29,2022-12-31
202,4,19.93,2025-09-24
358,4,18.65,2020-06-18
388,2,3.74,2021-05-20
215,4,14.5,2020-03-11
425,3,5.73,2021-08-20
228,4,4.44,2025-08-17
413,1,15.13,2021-11-24
102,1,10.43,2022-08-15
439,2,8.94,2020-08-22
269,4,9.71,2021-07-29
425,3,9.69,2025-03-27
377,4,16.99,2021-06-16
227,3,19.11,2021-01-13
286,2,19.96,2020-12-18
343,4,8.98,2025-03-13
204,4,5.41,2024-12-30
477,4,17.22,2023-07-17
343,1,19.93,2023-08-12
378,4,18.62,2025-01-31
163,3,17.68,2024-08-06
495,3,11.2,2024-10-03
244,1,9.44,2020-04-02
124,4,6.61,2021-12-14
383,4,5.74,2024-04-01
212,4,4.5,2020-06-17
235,4,6.94,2024-06-26
95,2,10.38,2023-10-14
15,1,13.54,2022-10-02
408,4,4.49,2020-08-24
28,3,17.55,2022-08-16
58,2,6.61,2024-01-30
158,4,4.5,2022-10-18
433,4,11.25,2021-09-01
297,4,12.2,2025-03-10
410,4,11.99,2021-05-06
135,4,13.76,2020-09-18
464,4,5.95,2021-03-03
275,1,12.99,2020-11-14
176,2,4.96,2021-01-23
268,4,13.35,2021-02-12
494,1,19.7,2022-07-08
304,4,3.62,2023-03-23
229,4,12.44,2020-07-02
466,4,4.39,2021-06-09
305,2,7.9,2020-05-05
383,3,7.66,2023-02-24
310,3,15.7,2025-04-21
26,1,8.79,2024-05-04
100,4,19.98,2023-11-06
357,2,6.49,2022-05-10
170,1,10.73,2021-04-19
454,3,11.24,2022-01-10
352,4,13.64,2021-03-28
361,1,8.85,2023-03-25
424,2,15.45,2025-04-02
468,3,11.61,2021-12-23
212,1,12.34,2022-05-29
196,1,16.72,2021-06-12
22,3,10.23,2020-11-19
195,1,4.26,2020-10-25
386,3,13.64,2024-10-06
35,4,12.08,2020-09-26
51,3,5.21,2023-02-16
413,4,8.75,2025-03-04
173,1,18.04,2021-06-23
173,4,7.98,2021-07-03
348,3,19.97,2025-02-05
201,1,6.52,2020-02-10
337,2,18.1,2023-08-11
290,1,15.28,2020-02-04
258,2,6.14,2021-09-07
343,1,13.3,2022-08-14
402,2,6.0,2025-09-21
67,1,17.66,2024-11-19
71,3,11.28,2020-03-10
293,1,16.76,2024-09-21
330,1,4.57,2022-05-04
383,2,5.18,2025-06-08
250,4,7.5,2022-07-10
304,2,5.68,2023-06-04
40,2,17.87,2024-01-18
124,2,7.7,2024-05-07
261,4,18.68,2025-04-26
101,2,12.86,2021-10-30
392,2,4.33,2023-10-09
317,2,8.51,2024-07-16
25,1,7.25,2023-01-08
234,3,8.5,2022-12-25
475,1,8.78,2023-06-14
22,4,14.43,2024-11-19
227,3,6.76,2024-04-22
332,4,12.35,2024-03-17
234,2,19.48,2023-06-10
74,4,7.83,2023-07-02
385,4,17.01,2021-12-15
486,1,3.89,2020-02-16
424,4,5.21,2021-09-29
156,1,4.43,2023-12-04
11,1,3.74,2021-10-06
475,3,8.55,2022-06-14
400,4,19.69,2024-11-19
136,2,19.89,2020-04-10
61,2,15.8,2022-11-24
78,2,14.49,2024-06-26
189,3,12.8,2024-11-07
487,4,4.66,2025-04-26
165,3,11.13,2023-01-14
1,2,4.76,2025-02-21
176,2,4.8,2025-04-19
459,1,6.33,2024-07-20
7,3,19.67,2022-09-04
10,4,16.91,2020-08-20
199,1,18.15,2020-12-04
320,2,10.39,2023-11-22
245,2,16.12,2023-07-31
56,2,17.43,2024-05-20
38,1,13.32,2020-11-18
15,2,18.1,2021-11-09
103,1,5.75,2023-09-08
15,2,19.49,2024-08-15
370,2,18.38,2022-01-10
337,1,5.71,2023-06-23
103,3,16.68,2021-01-09
170,4,12.12,2025-04-17
377,2,6.67,2023-09-24
157,1,11.55,2023-12-14
328,2,14.72,2022-06-01
65,3,5.21,2021-03-14
65,3,18.19,2022-12-11
106,2,6.29,2021-09-30
275,1,5.94,2023-06-26
154,4,6.39,2025-02-03
273,2,18.59,2021-09-01
354,2,16.92,2023-03-24
345,2,5.97,2020-10-22
244,4,13.48,2021-11-03
189,3,10.86,2021-07-14
417,2,5.95,2020-11-27
158,1,17.27,2020-04-19
406,3,12.29,2021-06-24
480,1,7.21,2025-02-10
443,3,5.82,2022-12-20
86,4,4.54,2022-02-24
135,4,6.97,2024-08-29
205,1,13.19,2021-12-08
273,1,5.54,2021-07-03
465,2,9.48,2020-01-14
354,3,4.1,2025-07-10
316,2,5.22,2023-06-25
135,3,5.05,2023-11-17
244,2,10.29,2020-08-25
188,3,7.52,2023-03-08
40,4,15.38,2024-07-04
399,2,6.15,2023-05-09
311,4,4.25,2022-05-09
26,2,17.06,2020-12-06
109,4,4.64,2023-06-03
50,2,8.68,2020-10-28
377,1,19.17,2021-04-18
124,1,14.32,2020-06-11
385,3,3.61,2021-06-24
319,3,10.43,2024-07-30
374,4,15.54,2020-11-22
12,1,10.4,2020-06-02
443,2,11.67,2024-02-20
244,2,4.95,2022-06-09
47,2,18.1,2021-08-01
344,4,15.81,2020-06-19
82,2,9.3,2025-02-21
419,1,15.73,2024-12-13
153,2,3.39,2021-01-01
90,3,11.67,2023-11-28
98,4,7.34,2024-10-25
496,2,12.65,2024-03-15
193,2,8.52,2022-10-28
63,1,3.67,2021-12-29
158,1,8.92,2023-07-25
470,3,3.6,2025-01-05
387,2,6.83,2020-07-31
49,2,18.32,2020-12-07
126,2,7.31,2020-05-09
95,3,6.38,2022-09-15
493,4,17.33,2021-12-06
485,2,19.4,2021-05-04
460,1,10.23,2022-01-23
315,2,3.08,2025-02-19
106,1,17.39,2024-01-21
206,3,17.64,2024-08-01
365,2,19.42,2021-10-18
310,2,3.21,2025-05-06
220,3,19.09,2020-02-26
153,3,10.93,2021-06-08
53,1,17.83,2023-03-05
104,4,7.78,2021-04-25
192,4,19.5,2021-10-23
20,3,13.71,2021-07-21
236,1,10.26,2025-03-05
295,4,3.98,2023-04-16
145,2,7.19,2021-01-25
254,3,8.03,2021-02-11
202,2,5.35,2023-09-05
298,1,10.98,2020-11-26
255,4,10.29,2023-05-24
36,3,6.84,2025-01-11
195,2,8.87,2024-03-30
132,1,3.53,2021-03-31
478,1,7.56,2021-12-17
354,1,3.05,2024-08-14
429,3,10.44,2024-11-18
9,2,11.75,2022-07-02
434,3,8.14,2022-10-24
498,2,12.75,2021-02-20
239,1,16.07,2020-08-18
210,3,18.89,2025-06-30
71,2,6.04,2021-03-02
178,4,12.8,2025-01-11
374,3,13.7,2020-12-07
182,2,13.86,2022-06-22
46,2,9.21,2024-03-30
64,3,15.71,2024-10-27
220,3,3.93,2022-10-14
466,1,13.34,2020-01-22
313,2,19.16,2021-01-28
95,1,12.98,2025-01-29
150,3,6.39,2021-06-25
101,4,11.66,2024-01-28
145,2,3.48,2023-12-30
404,4,5.55,2025-08-19
349,3,16.99,2021-02-10
449,2,8.19,2024-10-18
252,2,11.82,2024-07-10
108,4,12.04,2023-07-01
324,3,3.57,2024-06-25
452,4,6.07,2021-05-07
176,2,11.41,2021-09-10
279,1,8.72,2022-09-28
137,1,7.54,2022-09-16
212,4,18.4,2021-08-24
27,4,18.86,2020-05-21
91,3,3.89,2023-02-23
228,1,8.64,2025-05-02
263,3,11.24,2020-03-18
291,3,4.55,2025-07-27
